benchmark,model,seed,final_regret,n_hf,n_lf,best_y,elapsed_sec,calib_budget,lf_rmse,lf_nll,lf_ece,lf_sharpness,hf_rmse,n_held
Park-Unfav,Sequential,50,1.087312731383618e-07,4,11,1.087312731383618e-07,71.083,9.5,0.37760808127912665,2.225226081959999,0.43029045643153524,3.6801030530751233,4.809088218611751,241
Park-Unfav,MFGP,47,1.087312731383618e-07,4,11,1.087312731383618e-07,459.424,9.5,1.1428301761823703,1.6866580873910966,0.1514522821576764,1.60003078636565,7.252694354809667,241
Park-Unfav,Progressive,42,1.1161802446987618e-07,4,11,1.1161802446987618e-07,72.388,9.5,0.8706422019783258,3.1360384847539122,0.45311203319502075,9.19445789705347,3.7375127124628844,241
Park-Unfav,Sequential,51,1.5522763663339387e-07,4,11,1.5522763663339387e-07,91.789,9.5,0.6573099791165258,2.075346210842097,0.3618257261410788,3.1288358583363265,7.5972272607783635,241
Park-Unfav,MFGP,48,1.560885138775958e-07,4,11,1.560885138775958e-07,461.911,9.5,1.8256688151637892,2.093285431639653,0.02991701244813281,2.0187281865770066,6.74468685968741,241
Park-Unfav,Progressive,44,0.9060940243681365,4,11,0.9060940243681365,74.399,9.5,0.6404138272233834,2.8233073869124086,0.4468879668049793,6.721120111160469,4.667631665896954,241
Park-Unfav,Progressive,43,0.9061440243658865,4,11,0.9061440243658865,77.6,9.5,0.34457405607843006,2.86023694936501,0.4800829875518672,6.983834729839245,3.8817615261481055,241
Park-Unfav,Progressive,45,2.5800579021124985e-07,4,11,2.5800579021124985e-07,77.247,9.5,0.42443722866220296,2.3910851967479916,0.4377593360995852,4.354475196133045,5.214979330732563,241
Park-Unfav,Progressive,46,1.137312731133618e-07,4,11,1.137312731133618e-07,76.176,9.5,0.5108947238374401,2.1338676266449466,0.39170124481327806,3.339062354595807,7.552328564076758,241
Park-Unfav,MFGP,50,1.087312731383618e-07,4,11,1.087312731383618e-07,400.897,9.5,1.1712784311739184,1.7369679004272753,0.12738589211618256,1.6504006015123829,7.0951726298534155,241
Park-Unfav,Progressive,47,1.087312731383618e-07,4,11,1.087312731383618e-07,82.912,9.5,0.45599472121304496,2.242411072068657,0.4178423236514523,3.7401436998945026,5.910600597035748,241
Park-Unfav,Progressive,48,2.070648425403671e-07,4,11,2.070648425403671e-07,77.534,9.5,0.5016958409596625,2.458913828653016,0.4356846473029045,4.670390791319942,5.801244825439726,241
Park-Unfav,Progressive,49,1.1161802446987618e-07,4,11,1.1161802446987618e-07,80.478,9.5,0.6836077001775197,2.1588702918722853,0.39543568464730294,3.4263356303847585,7.012483521503252,241
Park-Unfav,Progressive,50,1.087312731383618e-07,4,11,1.087312731383618e-07,79.882,9.5,0.3888281199665345,2.2253939091317885,0.42863070539419085,3.6795352562704697,5.5116065734079855,241
Park-Unfav,Progressive,51,1.5522763663339387e-07,4,11,1.5522763663339387e-07,84.443,9.5,0.6635437874742651,2.0737758379307625,0.3618257261410788,3.1217136519681645,7.818105267660958,241
Park-Unfav,Curriculum,44,0.9060940243681365,4,11,0.9060940243681365,109.876,9.5,0.6212070694080855,2.8120892049099058,0.44854771784232367,6.645455995080183,6.503352623997609,241
Park-Unfav,MFGP,46,1.137312731133618e-07,4,11,1.137312731133618e-07,648.646,9.5,1.1748879360675846,1.548748264708793,0.04406639004149378,1.3485863250595405,8.401744584009386,241
Park-Unfav,Curriculum,42,1.1161802446987618e-07,4,11,1.1161802446987618e-07,122.628,9.5,0.8741575274607605,3.1381088248385502,0.45269709543568465,9.211895023539704,7.00042822225298,241
Park-Unfav,Curriculum,43,2.0780363189549918e-07,4,11,2.0780363189549918e-07,121.097,9.5,0.37027061680075296,2.8723219538252183,0.479253112033195,7.071875514240883,4.594561699475111,241
Park-Unfav,MFGP,49,1.541513844536675e-07,4,11,1.541513844536675e-07,588.748,9.5,1.5748500239899292,1.9852401552273922,0.055892116182572595,1.2058753164322757,8.249804773606165,241
Park-Unfav,Curriculum,45,2.5800579021124985e-07,4,11,2.5800579021124985e-07,121.882,9.5,0.4011311112675406,2.39416641488733,0.4452282157676349,4.370936459887784,6.389563910201086,241
Park-Unfav,Curriculum,46,1.087312731383618e-07,4,11,1.087312731383618e-07,120.514,9.5,0.4976511355456372,2.128478800400863,0.39460580912863075,3.32242428301494,7.407117514801894,241
Park-Unfav,Curriculum,47,1.087312731383618e-07,4,11,1.087312731383618e-07,123.379,9.5,0.4570694438025251,2.242051586354834,0.4190871369294606,3.738896135081218,7.3173396942529045,241
Park-Unfav,Curriculum,48,1.1281375602258802e-07,4,11,1.1281375602258802e-07,125.177,9.5,0.48987033843911537,2.4603573437560495,0.4377593360995852,4.678166022979137,6.599201349632847,241
Park-Unfav,Curriculum,49,1.1281375602258802e-07,4,11,1.1281375602258802e-07,122.77,9.5,0.6831865339376534,2.1541802312537652,0.39709543568464734,3.409410936069714,7.1168880905177465,241
Park-Unfav,Curriculum,50,1.087312731383618e-07,4,11,1.087312731383618e-07,124.652,9.5,0.35895497151959754,2.2412724827312003,0.436929460580913,3.7416770509868864,6.694472803455744,241
Park-Unfav,MFGP,51,2.0620396529616517e-07,4,11,2.0620396529616517e-07,529.274,9.5,1.1866699715196731,1.526967304101991,0.04771784232365146,1.2231302067465022,8.406374935678526,241
Park-Unfav,Curriculum,51,1.5522763663339387e-07,4,11,1.5522763663339387e-07,149.098,9.5,0.6641631937216119,2.0836053988958296,0.3614107883817427,3.154975068428748,7.4017154318744955,241
Park-Unfav,Two-Stage Joint,43,0.9061440243658865,4,11,0.9061440243658865,166.698,9.5,0.5017468936714827,2.8622661658874367,0.462655601659751,6.989071800147925,2.8939700256074232,241
Park-Unfav,Two-Stage Joint,44,0.9061228918802969,4,11,0.9061228918802969,173.35,9.5,0.831069269988044,2.8185827407593944,0.42614107883817426,6.668901070393893,3.1639587676165526,241
Park-Unfav,Two-Stage Joint,42,1.1161802446987618e-07,4,11,1.1161802446987618e-07,179.5,9.5,0.7809484685565281,3.140384228267221,0.4639004149377593,9.238940932192719,2.739055630426924,241
Park-Unfav,Two-Stage Joint,45,2.0620396529616517e-07,4,11,2.0620396529616517e-07,183.854,9.5,0.454694296996916,2.395699293213788,0.43195020746887963,4.371705576134893,5.161044286724702,241
Park-Unfav,Two-Stage Joint,47,1.087312731383618e-07,4,11,1.087312731383618e-07,180.845,9.5,0.5678053974599948,2.2452290018288927,0.4066390041493776,3.7366033251278243,5.809922861991471,241
Park-Unfav,Two-Stage Joint,46,1.1281375602258802e-07,4,11,1.1281375602258802e-07,185.717,9.5,0.492134430797145,2.1289341124476806,0.39460580912863075,3.3246030713059755,7.352439670628751,241
Park-Unfav,Two-Stage Joint,48,2.070648425403671e-07,4,11,2.070648425403671e-07,179.862,9.5,0.5793470715727848,2.4622473417178967,0.42697095435684645,4.679184359313351,5.709216649563907,241
Park-Unfav,Two-Stage Joint,49,1.1281375602258802e-07,4,11,1.1281375602258802e-07,173.97,9.5,0.6626347672147704,2.164092871982257,0.39087136929460586,3.4494155772269535,7.142290636345528,241
Park-Unfav,Two-Stage Joint,50,1.087312731383618e-07,4,11,1.087312731383618e-07,182.964,9.5,0.4559857406941448,2.228649371180869,0.4170124481327801,3.6838650359717193,5.464492336978072,241
Park-Unfav,Two-Stage Joint,51,1.560885138775958e-07,4,11,1.560885138775958e-07,176.797,9.5,0.6389784289035434,2.074204878476219,0.36514522821576767,3.1274148362173286,7.477631826488763,241
Park-Unfav,DNGO-Joint,42,1.1161802446987618e-07,4,11,1.1161802446987618e-07,176.511,9.5,0.8628660401064511,3.1076403408121367,0.45103734439834026,8.932125905606982,4.916139655111269,241
Park-Unfav,DNGO-Joint,43,1.8122379671872557,4,11,1.8122379671872557,146.964,9.5,0.3389709818552223,2.8446518409204113,0.4809128630705394,6.879541412361099,3.532827451011817,241
Park-Unfav,DNGO-Joint,46,1.087312731383618e-07,4,11,1.087312731383618e-07,146.892,9.5,0.46620501113003443,2.1252719844751105,0.4012448132780083,3.3162998042902894,7.9185090633574005,241
Park-Unfav,DNGO-Joint,44,1.137312731133618e-07,4,11,1.137312731133618e-07,158.258,9.5,0.586735791826163,2.804683710063132,0.45269709543568465,6.596839920176722,3.9051415702545977,241
Park-Unfav,DNGO-Joint,45,2.051277131164388e-07,4,11,2.051277131164388e-07,152.152,9.5,0.42283953616634146,2.3852577961930916,0.44190871369294615,4.329607941109655,5.430222145790172,241
Park-Unfav,DNGO-Joint,47,1.087312731383618e-07,4,11,1.087312731383618e-07,150.891,9.5,0.4282274817991178,2.2244134549088685,0.42448132780082987,3.6754216423405457,5.095963003344054,241
Park-Unfav,DNGO-Joint,49,1.1281375602258802e-07,4,11,1.1281375602258802e-07,136.549,9.5,0.6722338092116155,2.1445689403897616,0.39792531120331953,3.3767441838605734,7.178697631805292,241
Park-Unfav,DNGO-Joint,48,2.0780363189549918e-07,4,11,2.0780363189549918e-07,145.108,9.5,0.4827126753496958,2.4525800462478653,0.4365145228215769,4.64083080912971,6.346941461567183,241
Park-Unfav,DNGO-Joint,50,1.087312731383618e-07,4,11,1.087312731383618e-07,141.428,9.5,0.3656801645829441,2.221117053691795,0.43112033195020744,3.665831250092215,4.921157206653026,241
Park-Unfav,DNGO-Joint,51,1.5522763663339387e-07,4,11,1.5522763663339387e-07,142.389,9.5,0.6551768167696497,2.0694113983131626,0.3593360995850622,3.109480948172228,7.758661305368707,241
Park-Unfav,DNGO-Gradient,42,1.1161802446987618e-07,4,11,1.1161802446987618e-07,157.304,9.5,0.8461832435409957,3.172127307050376,0.45062240663900416,9.559340447972303,3.1146327900124535,241
Park-Unfav,DNGO-Gradient,43,0.9061440243658865,4,11,0.9061440243658865,164.385,9.5,0.7072136477445174,2.9117404852260953,0.44896265560165977,7.364727885947901,2.8990010976796725,241
Park-Unfav,DNGO-Gradient,44,1.1281375602258802e-07,4,11,1.1281375602258802e-07,161.895,9.5,1.1447657438921963,2.8609512133214223,0.4103734439834025,6.949213220185731,3.2904880899229516,241
Park-Unfav,DNGO-Gradient,45,2.5800579021124985e-07,4,11,2.5800579021124985e-07,148.486,9.5,0.3981353384174662,2.3907523306938168,0.44024896265560176,4.355388081287464,5.469330812188159,241
Park-Unfav,DNGO-Gradient,48,2.070648425403671e-07,4,11,2.070648425403671e-07,155.05,9.5,0.6618589329404788,2.469283060437496,0.4157676348547718,4.705175230494064,6.2813803974066795,241
Park-Unfav,DNGO-Gradient,47,1.087312731383618e-07,4,11,1.087312731383618e-07,161.112,9.5,0.5686259344295366,2.2510767985269813,0.4087136929460581,3.7602636566681946,6.34073583368374,241
Park-Unfav,Knowledge Distillation,42,1.1161802446987618e-07,4,11,1.1161802446987618e-07,109.292,9.5,0.8815577648250679,3.1364926451638606,0.45145228215767635,9.195804388737658,4.659435629442886,241
Park-Unfav,DNGO-Gradient,46,1.087312731383618e-07,4,11,1.087312731383618e-07,168.777,9.5,0.4786205398277725,2.1283345196143335,0.39792531120331953,3.32429192812903,7.827833884310871,241
Park-Unfav,Knowledge Distillation,43,0.9061440243658865,4,11,0.9061440243658865,107.076,9.5,0.3455978169251201,2.8654686748147222,0.4804979253112033,7.024231546604458,4.434183439859428,241
Park-Unfav,DNGO-Gradient,49,1.1161802446987618e-07,4,11,1.1161802446987618e-07,157.986,9.5,0.6771745794831175,2.167497944001859,0.39004149377593367,3.461484067863384,7.3584828536865885,241
Park-Unfav,DNGO-Gradient,50,1.087312731383618e-07,4,11,1.087312731383618e-07,168.132,9.5,0.4245933397408073,2.2331902175721337,0.4211618257261411,3.705243802169836,4.999012424532536,241
Park-Unfav,Knowledge Distillation,44,1.1161802446987618e-07,4,11,1.1161802446987618e-07,114.198,9.5,0.6489366057840488,2.82239358869264,0.4464730290456432,6.712051234146034,4.7937960124320265,241
Park-Unfav,DNGO-Gradient,51,1.5522763663339387e-07,4,11,1.5522763663339387e-07,165.779,9.5,0.6629513038227326,2.071759536677541,0.36224066390041487,3.115962161642976,7.857755364541948,241
Park-Unfav,Knowledge Distillation,45,2.5800579021124985e-07,4,11,2.5800579021124985e-07,113.342,9.5,0.4166227951853859,2.3913653891132833,0.44066390041493786,4.35657830379498,5.613889162135596,241
Park-Unfav,Knowledge Distillation,46,1.087312731383618e-07,4,11,1.087312731383618e-07,110.253,9.5,0.4976511355456372,2.128478800400863,0.39460580912863075,3.32242428301494,7.346860923210883,241
Park-Unfav,Knowledge Distillation,47,1.087312731383618e-07,4,11,1.087312731383618e-07,119.128,9.5,0.45704745689718607,2.248663311666292,0.4174273858921162,3.763701513890407,6.367001150199123,241
Park-Unfav,Knowledge Distillation,48,2.070648425403671e-07,4,11,2.070648425403671e-07,109.758,9.5,0.49188384829701703,2.456456743133626,0.437759336099585,4.659310951012957,6.133348035510727,241
Park-Unfav,Knowledge Distillation,49,1.1161802446987618e-07,4,11,1.1161802446987618e-07,114.124,9.5,0.6746159040233389,2.1564720325196913,0.4,3.4198952859268505,7.38568490762821,241
Park-Unfav,Knowledge Distillation,50,1.087312731383618e-07,4,11,1.087312731383618e-07,123.391,9.5,0.3800480158849311,2.227030188823341,0.43029045643153524,3.686654878239302,5.964723790912303,241
Park-Unfav,Knowledge Distillation,51,1.5522763663339387e-07,4,11,1.5522763663339387e-07,116.952,9.5,0.6739349866063982,2.076394830440262,0.3601659751037344,3.1285003413381096,7.460485089036829,241
Park-Unfav,Domain Adaptation (MMD),43,0.9061440243658865,4,11,0.9061440243658865,198.914,9.5,0.4054417313902604,2.8748611552128267,0.4738589211618257,7.087709612735008,4.453270534066289,241
Park-Unfav,Domain Adaptation (MMD),42,1.1161802446987618e-07,4,11,1.1161802446987618e-07,219.77,9.5,1.1825301588553283,3.1332685259877806,0.42863070539419085,9.133556745559218,4.589591092740783,241
Park-Unfav,Domain Adaptation (MMD),44,1.087312731383618e-07,4,11,1.087312731383618e-07,201.01,9.5,0.6964824297906902,2.8253652914559133,0.44190871369294615,6.726856725728573,4.910986523238198,241
Park-Unfav,Domain Adaptation (MMD),46,1.087312731383618e-07,4,11,1.087312731383618e-07,200.766,9.5,0.5603575703839643,2.1351883041739383,0.3813278008298755,3.334932274202608,7.184097920780129,241
Park-Unfav,Domain Adaptation (MMD),45,2.051277131164388e-07,4,11,2.051277131164388e-07,218.951,9.5,0.4588409935867697,2.40117473520502,0.43153526970954353,4.397531429757424,5.526925290618703,241
Park-Unfav,Domain Adaptation (MMD),48,2.0780363189549918e-07,4,11,2.0780363189549918e-07,214.043,9.5,0.4812228735023806,2.461005984530623,0.433609958506224,4.680570780621503,6.308467825324836,241
Park-Unfav,Domain Adaptation (MMD),47,1.087312731383618e-07,4,11,1.087312731383618e-07,219.034,9.5,0.4790334214369801,2.2452116243051843,0.4136929460580913,3.7463079793576144,6.361232520226486,241
Park-Unfav,Domain Adaptation (MMD),49,1.1281375602258802e-07,4,11,1.1281375602258802e-07,198.899,9.5,0.7147285429290314,2.154704989587083,0.3879668049792532,3.4055417964022245,7.446926990303945,241
Park-Unfav,Soft Parameter Sharing,42,1.1161802446987618e-07,4,11,1.1161802446987618e-07,152.055,9.5,0.7245326230186767,3.1209868456076886,0.4589211618257261,9.077298065991362,4.852082183913667,241
Park-Unfav,Soft Parameter Sharing,43,0.9061440243658865,4,11,0.9061440243658865,156.92,9.5,0.4214463769085511,2.8406266206309283,0.4755186721991701,6.843216804551182,3.1544770534809237,241
Park-Unfav,Domain Adaptation (MMD),51,2.0780363189549918e-07,4,11,2.0780363189549918e-07,201.684,9.5,0.6854362478565166,2.075433808680178,0.3572614107883817,3.121894794365842,7.649615950137183,241
Park-Unfav,Domain Adaptation (MMD),50,1.087312731383618e-07,4,11,1.087312731383618e-07,218.84,9.5,0.42835706639534354,2.240531879069572,0.4211618257261411,3.732359295154144,6.007618312795265,241
Park-Unfav,Soft Parameter Sharing,44,1.137312731133618e-07,4,11,1.137312731133618e-07,137.502,9.5,0.6402714921769486,2.7973327996603965,0.4460580912863071,6.541176758144728,3.684614151271115,241
Park-Unfav,Soft Parameter Sharing,45,2.051277131164388e-07,4,11,2.051277131164388e-07,144.736,9.5,0.3788897678391905,2.3677611875275093,0.44813278008298757,4.257912864614132,5.421216483563434,241
Park-Unfav,Soft Parameter Sharing,47,1.087312731383618e-07,4,11,1.087312731383618e-07,135.578,9.5,0.38360634211754596,2.2052016350980543,0.44066390041493786,3.607769685544744,6.213486344263618,241
Park-Unfav,Pseudo-Labeling,42,1.1161802446987618e-07,4,11,1.1161802446987618e-07,115.47,9.5,0.8674984405206067,3.1358934618910346,0.45269709543568465,9.193436013433601,4.227790725024819,241
Park-Unfav,Soft Parameter Sharing,46,1.1281375602258802e-07,4,11,1.1281375602258802e-07,147.202,9.5,0.398409942609928,2.0974873258563407,0.4182572614107884,3.2310886474126153,8.080656124402063,241
Park-Unfav,Soft Parameter Sharing,48,2.0780363189549918e-07,4,11,2.0780363189549918e-07,135.481,9.5,0.3653109428642446,2.4372567720062595,0.4605809128630705,4.57758446503408,6.303495081712069,241
Park-Unfav,Pseudo-Labeling,43,0.9061440243658865,4,11,0.9061440243658865,122.251,9.5,0.34559781692512,2.8654686748147222,0.4804979253112033,7.024231546604458,4.510786289783167,241
Park-Unfav,Soft Parameter Sharing,50,1.087312731383618e-07,4,11,1.087312731383618e-07,135.672,9.5,0.31841504951374305,2.2004196124963977,0.44937759336099586,3.5946015297411353,5.273173582907785,241
Park-Unfav,Soft Parameter Sharing,51,1.5522763663339387e-07,4,11,1.5522763663339387e-07,140.207,9.5,0.5774226293616591,2.042466860727652,0.3809128630705394,3.036208081587728,7.836260594196096,241
Park-Unfav,Soft Parameter Sharing,49,1.1161802446987618e-07,4,11,1.1161802446987618e-07,145.843,9.5,0.6287973684537269,2.1251711235715294,0.4037344398340249,3.314275770932313,7.048206137855179,241
Park-Unfav,Pseudo-Labeling,44,1.1161802446987618e-07,4,11,1.1161802446987618e-07,110.594,9.5,0.6489366057840488,2.82239358869264,0.4464730290456432,6.712051234146034,4.69795331743748,241
Park-Unfav,Pseudo-Labeling,45,2.5800579021124985e-07,4,11,2.5800579021124985e-07,118.514,9.5,0.4166227951853859,2.3913653891132833,0.44066390041493786,4.35657830379498,5.764602756772681,241
Park-Unfav,Pseudo-Labeling,46,1.087312731383618e-07,4,11,1.087312731383618e-07,123.263,9.5,0.4976511355456372,2.128478800400863,0.39460580912863075,3.32242428301494,7.304155732487288,241
Park-Unfav,Pseudo-Labeling,47,1.087312731383618e-07,4,11,1.087312731383618e-07,120.213,9.5,0.447016212056899,2.2459450180784297,0.4195020746887967,3.754222141496198,6.274004541067922,241
Park-Unfav,Pseudo-Labeling,48,2.070648425403671e-07,4,11,2.070648425403671e-07,119.767,9.5,0.49188384829701703,2.456456743133626,0.437759336099585,4.659310951012957,5.949650743487874,241
Park-Unfav,Pseudo-Labeling,49,1.1161802446987618e-07,4,11,1.1161802446987618e-07,124.604,9.5,0.6746159040233389,2.1564720325196913,0.4,3.4198952859268505,7.16297333643486,241
Park-Unfav,Adapter,42,0.9060940243681365,4,11,0.9060940243681365,118.218,9.5,0.882377675152497,3.121133478061333,0.45145228215767635,9.056490235188793,4.94045883222392,241
Park-Unfav,Pseudo-Labeling,50,1.087312731383618e-07,4,11,1.087312731383618e-07,131.454,9.5,0.3560902281316119,2.2361416710183435,0.4356846473029045,3.721958924196398,6.048980892908249,241
Park-Unfav,Adapter,43,1.8122287920164053,4,11,1.8122287920164053,116.699,9.5,0.24523674867579953,2.9941536706965204,0.4954356846473029,7.996521387275211,4.163242954763521,241
Park-Unfav,Pseudo-Labeling,51,1.1161802446987618e-07,4,11,1.1161802446987618e-07,126.247,9.5,0.6647077851513135,2.071802255120051,0.3601659751037344,3.1156099928794503,7.440463655769353,241
Park-Unfav,Adapter,44,1.137312731133618e-07,4,11,1.137312731133618e-07,112.434,9.5,0.6429282515754675,2.8357826102473807,0.45103734439834026,6.803130361306014,3.2564519186132475,241
Park-Unfav,Adapter,45,1.087312731383618e-07,4,11,1.087312731383618e-07,115.373,9.5,0.4061552692268203,2.385222432892412,0.44190871369294615,4.33252512830382,5.170731203044325,241
Park-Unfav,Adapter,46,1.137312731133618e-07,4,11,1.137312731133618e-07,112.209,9.5,0.6170323665652745,2.139071945306411,0.37261410788381744,3.3386427049963436,10.568902651002402,241
Park-Unfav,Adapter,47,1.087312731383618e-07,4,11,1.087312731383618e-07,100.928,9.5,0.49545496922871235,2.2443097298232026,0.4174273858921162,3.7406234353975316,7.539227119402313,241
Park-Unfav,Adapter,48,2.572322875232211e-07,4,11,2.572322875232211e-07,81.701,9.5,0.5999591164254444,2.474921529841645,0.4195020746887967,4.737531114267613,6.108449209803118,241
Park-Unfav,Adapter,49,1.1281375602258802e-07,4,11,1.1281375602258802e-07,69.075,9.5,0.6045755277459837,2.1575984791480356,0.39792531120331953,3.433922861163004,7.0987438451311355,241
Park-Unfav,Adapter,50,1.087312731383618e-07,4,11,1.087312731383618e-07,64.485,9.5,0.4421016365573757,2.251431858234913,0.42572614107883816,3.774535130901895,6.351789281239153,241
Park-Unfav,Adapter,51,2.070648425403671e-07,4,11,2.070648425403671e-07,51.97,9.5,0.8173173213096349,2.0885102417259787,0.34439834024896265,3.1320893059786763,10.119704523086122,241
