benchmark,model,seed,final_regret,n_hf,n_lf,best_y,elapsed_sec,calib_budget,lf_rmse,lf_nll,lf_ece,lf_sharpness,hf_rmse,n_held
FreeSolv,DKL Multi-Fidelity,47,0.9200000000000004,24,259,-2.51,3414.945,49.9,2.8416516694107337,53.85218253548929,0.43585434173669463,0.2695012092590332,3.5950780456906473,357
FreeSolv,DKL Multi-Fidelity,48,0.45999999999999996,24,259,-2.97,3420.156,49.9,1.8041092953902536,26.83519129331931,0.37030812324929974,0.24239611625671387,2.2786537450282736,357
FreeSolv,DKL Multi-Fidelity,49,0.30000000000000027,24,259,-3.13,3427.703,49.9,2.3389085906284914,17.063450730815195,0.3708683473389356,0.3828800320625305,2.23405591740541,357
FreeSolv,DKL Multi-Fidelity,50,0.27,24,259,-3.16,3436.695,49.9,3.867347462424116,32.73422310288459,0.34593837535014,0.4146246910095215,5.3346677496833435,357
FreeSolv,DKL Multi-Fidelity,51,0.7200000000000002,24,259,-2.71,3428.652,49.9,2.7674688431991155,52.880202587813045,0.3985994397759104,0.23288530111312866,3.5780860669999015,357
Polarizability,NARGP,42,0.44597186700767266,16,83,-0.5540281329923273,1217.048,29.86,0.04173952224897044,-1.9276105824787393,0.06946859903381644,0.046986662279517956,0.1356266719739387,1035
Polarizability,NARGP,43,0.4811381074168798,16,83,-0.5188618925831202,1216.903,29.86,0.069264661318365,-1.5870545027880403,0.10985507246376809,0.04001847216874477,0.059885403821956916,1035
Polarizability,NARGP,44,0.15281329923273657,16,83,-0.8471867007672634,1085.411,29.86,0.036859189792377046,-1.9754392566257444,0.033816425120772965,0.036828796120649404,0.17226803884947564,1035
FreeSolv,Sparse MFGP,42,0.5,24,259,-2.93,5404.2,49.9,1.8158066501716328,1.929977065592952,0.03672268907563026,1.5225417613983154,1.7571511060204366,357
FreeSolv,Sparse MFGP,43,0.8700000000000001,24,259,-2.56,5380.121,49.9,1.980439237284091,2.018170515646762,0.023585434173669477,1.5012723207473755,1.6507434141554609,357
FreeSolv,Sparse MFGP,44,0.7600000000000002,24,259,-2.67,5370.04,49.9,1.859960631204831,1.9444314004698129,0.042016806722689086,1.513137936592102,1.6595591492537844,357
